,0.0,0.01,0.1,1.0,10000.0
33,0.3925281557929936,0.3849273773574954,0.34292188168396953,0.5385458132893728,0.6541012030258955
34,0.38388168332386524,0.36646693882849585,0.3419500387250305,0.5287785989328918,0.735047995135939
35,0.34851061170778797,0.3366110221331738,0.31527936819781505,0.5021090013258566,0.6254989018535412
36,0.4007876068773054,0.3359140820797331,0.40774441150842544,0.6083298708396149,0.6866868515136982
37,0.39035832860626046,0.36836121919539405,0.2613455403784458,0.5742941931338563,0.8088825008855246
38,0.2955384740043667,0.3094216986591815,0.2670712332915834,0.5541115638717227,0.7858086486071569
39,0.34712071417529317,0.33159017113509787,0.42543074619006577,0.5256854329477882,0.6060815138418971
40,0.3169183591560422,0.3228894602028441,0.3385961529931743,0.5221927483192471,0.657311810048442
41,0.3403245454995035,0.2742476966445941,0.2664089550932195,0.5396110473573956,0.6709995961110514
42,0.2652818584606526,0.30937697769979217,0.30502103815742343,0.5134936401834282,0.6523745786472714
43,0.35761487459403546,0.3328390810105754,0.38075527164421724,0.5661088851543937,0.7941968159918666
44,0.3197339858940513,0.284594503287215,0.3487585635083788,0.5092731833789834,0.8185181192593549
45,0.27512234896274945,0.25359526657017356,0.25693699112305635,0.3919839868201257,0.6167597806099551
46,0.337453569418248,0.2200387941870252,0.2596850156751498,0.3505593344338703,0.7035119415365502
47,0.48447727218021347,0.4387283867416557,0.4114071217503633,0.5672028984226664,0.766382714447488
48,0.369038929596746,0.27525308554186584,0.26149130264525267,0.6528797033414091,0.7405612491697953
49,0.3897156858647739,0.43614032867807745,0.38827044056513094,0.4927569921939486,0.6906272623424463
50,0.28013469412567776,0.2301330245749,0.22508437858035024,0.4156976827557415,0.6186251309176648
51,0.3233709641157383,0.42089135125152055,0.39725620246723137,0.5130919222444159,0.6840193150841589
52,0.3322581208042863,0.27678314564159684,0.28912176750072466,0.437443676289952,0.6932900995587624
53,0.3091260565797306,0.23108225731204718,0.2965264668600283,0.5035793068220464,0.6512941098802671
54,0.3785900423263233,0.44048295210328464,0.3084834692512233,0.45765882741667074,0.663842379248174
55,0.25797460701896024,0.2579429855952504,0.3148675358737783,0.5419526875584428,0.761638761798821
56,0.3059587631100552,0.30200977894475656,0.24219951569228287,0.5235030752893932,0.666023705186503
57,0.39691648240272076,0.4017013139080881,0.30442232509727446,0.5715577651428817,0.6399327053382491
58,0.3231982067458096,0.2580318278573322,0.25879412703834115,0.45183490066371995,0.6457753203986667
59,0.308979583801827,0.28351002894072547,0.27641267840167394,0.5795692261620932,0.6601024112067699
60,0.3166876431027375,0.3846354936580137,0.28702217905952776,0.46727028209117216,0.5944553452070251
61,0.2765522692628618,0.2736753205577557,0.28510325223284017,0.41160786889398754,0.7274034641853006
62,0.42916955520529476,0.3950435299895033,0.33669524866648265,0.47595605367666177,0.660730648000472
63,0.3065226498409009,0.34127044541137386,0.330667901967753,0.3823939743620833,0.6054449777452525
64,0.4738285580035051,0.4371967080566107,0.3262983493391297,0.6919076788160785,0.6892618566341286
65,0.2675021682191973,0.26145199580891115,0.2521567429401583,0.3668207194293567,0.6227112441268389
66,0.4849254479149271,0.39861751128600714,0.2990944825072782,0.6663972493886215,0.6353010751267513
67,0.4043161242878981,0.42988691080037683,0.33750064061606105,0.6144978569374829,0.6857752004109574
68,0.37205769561051383,0.3489734633738854,0.26086442727170767,0.45922649151121314,0.6657009699466119
69,0.44075250187364234,0.3803362456743348,0.3348739534574766,0.4738706930011869,0.5907294232230732
70,0.367176768282946,0.3409787864384758,0.2824118608365047,0.4155468121038663,0.6617421097314475
71,0.2846045009393474,0.3836788987419135,0.2878032160334369,0.4177458955831097,0.5956442263335548
72,0.3929748910091585,0.32614959511991654,0.28025056564905815,0.38362291112151303,0.6433501252151479
73,0.3312589478659034,0.28049888898458064,0.32140446159162983,0.5053356201635378,0.6781551761949302
74,0.2660505257391267,0.2896292939315602,0.30915287756135235,0.4563311460688815,0.6392871004279465
75,0.3582798907920553,0.3066176470857694,0.3098594051466208,0.4799540631476234,0.6842653488085105
76,0.35924870823645,0.3567119118839051,0.33402039800213146,0.43736024750385927,0.6125462090770278
77,0.2975095134132297,0.27956526776998325,0.3106545062237431,0.5242396361618201,0.6668551608387141
78,0.22100725775280586,0.21179782185025595,0.2301322874606354,0.4897176701812407,0.6690784109815506
79,0.4174073001680249,0.36296308980267883,0.40898546478398845,0.5809024016425665,0.7165957258252381
80,0.36473684579446586,0.3891432582328187,0.3279962966130951,0.44614826818461917,0.5728583356158105
81,0.39738146384150697,0.2711861824375605,0.3207891062611143,0.53312614095008,0.5947341284849665
82,0.32779186664567667,0.37181898295435156,0.33405548936266627,0.4709332384144794,0.705453422847532
83,0.4343049911741344,0.39657014170228655,0.329297100932875,0.49945938231684023,0.7516515212269776
84,0.31111750849273945,0.3122143381611328,0.3106501279365598,0.5073518332904662,0.5540648641234783
85,0.41958839976177587,0.3061506973787894,0.3154698275773154,0.5169426114372005,0.6888731290460766
86,0.31538419265596856,0.22501975540375171,0.2614289912417045,0.39593136106540644,0.5769640152881461
87,0.3045198417327936,0.3059411328938498,0.2619715045852865,0.4381232143979683,0.5352699538897298
88,0.2805126466283498,0.34604031105182914,0.31960139390485387,0.46012507742630376,0.5789786620577465
89,0.27116977258584124,0.28857762958592637,0.3019451137605371,0.4631722280691059,0.5977585059614543
90,0.3578087484357679,0.34824278468336684,0.36763825408754314,0.5806659338673962,0.6220580869732125
91,0.26301832202662395,0.26638005075929716,0.31983061067287205,0.4668009214843947,0.5356200836816333
92,0.3374738417002969,0.35866056203155283,0.3746183885902801,0.5700879167953543,0.6573471013415199
93,0.31202726809132686,0.3114420291231436,0.3513543013109579,0.4123410422752873,0.6681050298918627
94,0.43108527979782707,0.3226237280523434,0.2354884073098432,0.5544603650812754,0.6920883290816953
95,0.390507220619446,0.3576949834042769,0.4108902768639801,0.5495476104636032,0.74308549617355
96,0.37086215806395834,0.3637560597730616,0.3179264313143008,0.5494373793552634,0.772976775960405
97,0.4111306683204929,0.3104420886768675,0.29748823220242726,0.48513651729192464,0.691925975796984
98,0.46279733489663416,0.3473534535622348,0.28337528175274046,0.638398493212761,0.6850297867471242
99,0.4668133534711033,0.41209388977026595,0.4118762887455694,0.5509438592787039,0.7047730371261957
100,0.35770348357706655,0.33789076842693927,0.275953230273141,0.5942171857198079,0.6678839517440891
101,0.2539734419830697,0.2445446222441081,0.314504192197071,0.4342540954663291,0.5377717919621925
102,0.28632348293785626,0.229064350197291,0.29042887534037204,0.46417120252197736,0.5567099444649474
103,0.41118175360011705,0.2903094656295252,0.3114940543602087,0.48075803692893826,0.7351051776665741
104,0.4069470258589986,0.35834214160014655,0.39024461459864107,0.5127035064919147,0.6255034380470211
105,0.347357680100051,0.33727764864693816,0.29958705249925444,0.5403820045673569,0.6240950772883477
106,0.3044670071601412,0.3087493827841879,0.25036167557596145,0.428566144754428,0.5998792282348799
107,0.2606847207080265,0.3553937180758813,0.28521187482466653,0.43929081937809383,0.5882593449975199
108,0.27483837801750755,0.24464373706826653,0.2332174292777242,0.4964056652723474,0.7076082391111294
109,0.36707360167503444,0.3214310183973544,0.2946011128280946,0.44404467408099035,0.5374766798236125
110,0.4803131140252339,0.40904064897936837,0.3538763704093107,0.6033158716567999,0.7114690571889744
111,0.24101849739741316,0.2642751663292492,0.3068743516836267,0.4350729818171042,0.6921017623412159
112,0.34770814547352663,0.3570368462931125,0.32738025589441816,0.6424409371959583,0.6895022665041829
113,0.30647036801724153,0.24702873074710596,0.29989937754520946,0.41143864005144737,0.567011212859553
114,0.22660584826056068,0.21492392699896162,0.19474545064561047,0.36611660754100295,0.6093618135643584
115,0.36611454103109137,0.3608036018489368,0.29033990770284623,0.5244911083333299,0.6498815121766564
116,0.3013984789634515,0.3047061438477705,0.29937702393688786,0.575011558525467,0.6855685615041927
117,0.377275457536413,0.33038642507818755,0.30477615601738295,0.5734435715460312,0.7347859541657764
118,0.32314447170727245,0.29138715339495597,0.29881239612228394,0.4797156119063574,0.6350280517138163
119,0.28119108348848326,0.30523360648995207,0.2451141438547282,0.3827185225731544,0.616604337472456
120,0.2918857673324784,0.24646374629853604,0.3507818678620221,0.5183371733119064,0.5844339232176092
121,0.28076235026798585,0.33084164392245613,0.2312437898505684,0.4822789104187556,0.6529075354829292
122,0.27632288577952163,0.2851419360624746,0.25411372197394994,0.4134096877346011,0.738336442607529
123,0.41206656023138183,0.4050260579023595,0.4464100698007483,0.48070371593505196,0.7230606606870823
124,0.3918873126358078,0.3459538119047251,0.2999653349678415,0.46887189362000936,0.6508712426939812
125,0.3326698028146022,0.2902936166985472,0.3391795350726809,0.45163881772328696,0.560986245335805
126,0.2892260137929947,0.3297036909428807,0.3178105226446096,0.44683851931167584,0.6154192558981962
127,0.26458469186686584,0.2841820660904812,0.33367053307040745,0.4446580489793561,0.557352199100324
128,0.44266173575134565,0.3768175108709231,0.3406453769908979,0.43199975642281774,0.760174621361255
129,0.48055545875183686,0.3765083041895294,0.3639773722947569,0.572806263004171,0.6954564550616604
130,0.4003854350142686,0.34811843471172665,0.299017357263905,0.4923029672945103,0.5937820897558056
131,0.3780336295152102,0.2942496573311824,0.36168087074538874,0.5261068032955032,0.6731087901434467
132,0.4110518862904533,0.41427068278754425,0.37538844371637353,0.49770055527820906,0.526773439480966
133,0.3305401451252165,0.37501261346334597,0.34116074724230866,0.5263401909138811,0.7125905262052039
134,0.3768806445632416,0.3480780160344573,0.3797060168493957,0.5861265094423977,0.7067872957096935
135,0.3976076101794156,0.3354268401856023,0.3623123604616753,0.5276586023478483,0.7120567537416772
136,0.3635067759872005,0.27041536601198823,0.32813086553256776,0.4564302339721016,0.5228144139581509
137,0.38410787098390825,0.36070602501215554,0.3967650887741726,0.4461531739845907,0.7262084699257579
138,0.34663789064511635,0.32577778901822707,0.3742802054814326,0.5868004168552685,0.7203673672363126
139,0.3685050720313671,0.343936715803334,0.3701624317036137,0.6255118841680519,0.6982651374640398
140,0.3339823330195244,0.354860934013225,0.34841924323048723,0.4319256402190683,0.627138511631407
141,0.37788019138059964,0.2926811780299665,0.2794577251711171,0.4847164799644336,0.7227805430178127
142,0.4030555775111872,0.340849980615953,0.4538538334256887,0.5703230233359345,0.6181063441325878
143,0.4554576543498064,0.4379366813369462,0.37040113914344314,0.5469350263693727,0.616614963606286
144,0.3674662452737548,0.3216688454550223,0.306497539791053,0.5365727201158711,0.6203235649494007
145,0.3525429585415183,0.27130075604251647,0.3046886696625856,0.5217379230869611,0.6172239779072375
146,0.3053361913105712,0.375771606614926,0.33543343304604545,0.413869848719567,0.6392529233643829
147,0.3254093843421179,0.2996565829231661,0.28664683272789515,0.4370512229534811,0.6669326480515179
148,0.4313921342185552,0.408227629667423,0.3573508205663796,0.4978373988737032,0.6113924226132205
149,0.3705885342899622,0.29218306080025114,0.3172835223651035,0.4723259719425614,0.6884549617793064
150,0.29290082931686423,0.3297610782848505,0.31903193448038053,0.6126292708330756,0.6597582277663434
151,0.4039705582067163,0.398022251424844,0.41323431418460577,0.467133070916885,0.5578312680311059
152,0.19424833703396965,0.1803783822541832,0.15008990817017223,0.2162336454674985,0.3283131702856097
153,0.2645896325601922,0.2557181354162663,0.28088300398417027,0.46755925886874594,0.6079612701549588
154,0.32487856014709293,0.27986058923372487,0.28731301625549266,0.44365597513607125,0.7320049483573527
155,0.27496511575400256,0.3904813249117977,0.33588777193032127,0.5264675975852127,0.7107506051517263
156,0.26725789643003645,0.2803989705771319,0.23035279094043545,0.3028268145436339,0.5358864210948339
157,0.39629746841934704,0.3419015372749848,0.26147674284239586,0.42474683293401233,0.6287875888159473
158,0.35736769481940595,0.3161382244740298,0.35972242172896907,0.455795416262617,0.6307372838806669
159,0.34996183730657965,0.32931342735053687,0.27976888879369755,0.44529846146782015,0.6170259194244593
160,0.3445138658463069,0.3493502423320205,0.35210816816579754,0.4678917432252695,0.6881639366500985
161,0.3626305337504693,0.32877835238714,0.33556144099040913,0.47836481464832775,0.7451069571090405
162,0.3266407742028025,0.31598122611773133,0.23834289329722685,0.38551884203691344,0.4264504034640103
163,0.32987617977441075,0.28273680321362626,0.2888530986355056,0.47629355100271814,0.6633655816234226
164,0.327318553951289,0.3289569377726597,0.28479559260730863,0.43229406760125244,0.5568199217840776
165,0.3629106683526417,0.32395728117655165,0.3358495650880213,0.42490989368402504,0.5439176498217148
166,0.35549032309577827,0.34487663570241195,0.27520582156925955,0.44489884544578673,0.5773191982736936
167,0.2450717988973062,0.19781982977480117,0.2615869819181662,0.5016535533781157,0.625700556104075
168,0.3755669445014542,0.30000930670765596,0.27293757576616856,0.528626029669728,0.7812211869294595
169,0.39635743181832084,0.366968326875179,0.40956756597990146,0.5646001957462831,0.6995948276506401
170,0.3284666985806067,0.3535746208995783,0.31591045996277195,0.47688076859795314,0.6942572364133588
171,0.31222747626857966,0.38220171436747186,0.37395621347186064,0.47612127884576405,0.6350148639055966
172,0.4560596917523169,0.3787443455885771,0.4205920762231681,0.6161479386315347,0.6572484005127837
173,0.2838836382825681,0.32605545930587104,0.24697516806261033,0.4790432687355349,0.692909845096436
174,0.35436450649335055,0.28108603234678053,0.27033309131791067,0.44463460718389575,0.6724139120045318
175,0.3710578984394275,0.3324430589366449,0.39771560086825786,0.5126076054481497,0.6366538913106119
176,0.3901570224373861,0.34079725362838864,0.319618175547601,0.6047736064902143,0.7479686338333479
177,0.26532265746500927,0.23195020792166673,0.3093614327283682,0.4291334038672408,0.7532417560997385
178,0.36310981154564553,0.33014764321490825,0.33015667346445443,0.5341491295686354,0.6528927433341012
179,0.45105495928053635,0.41400511281364816,0.2602213920580067,0.39903345124116557,0.6160096272871473
180,0.17728833741428948,0.1898982861235847,0.20152649650674548,0.3463752748544293,0.7081877551546281
181,0.31018859354402223,0.3292703998590735,0.3470062604290066,0.6133269553193581,0.7132505059854387
182,0.3405475719698942,0.3121953444552459,0.2947560000183713,0.38382166972823084,0.5993097864407839
183,0.373366228299583,0.41895013480464427,0.3040277781897488,0.47669316235100523,0.6377086172741888
184,0.356681772036648,0.29254947695781613,0.3327874426843448,0.5369466125592123,0.6387112219149594
185,0.4008642044101942,0.2738498675586114,0.33439156135891424,0.5625082117836316,0.7089961095691161
186,0.31449623942940824,0.32462728166411137,0.32368878939582135,0.37487774435601495,0.6478071717252315
187,0.35366816941453616,0.314765535234996,0.27595303374049657,0.47711088978580335,0.6255599486955605
188,0.3642889059266572,0.3498697001117992,0.3003463573790028,0.5359276225062943,0.6625065252617304
189,0.23618855846654985,0.26149567107834715,0.2661021446509093,0.45591377713502773,0.5587897674220209
190,0.3179766618381605,0.31079566810010995,0.42138164248380827,0.6544706789929067,0.7100742471878349
191,0.3428821360576672,0.3154611275815531,0.34631688152494955,0.5331508318033934,0.6406971340964329
192,0.3459737383832154,0.37180654306841576,0.2746206628517097,0.5075396222348625,0.6933283243919172
193,0.3493005993058638,0.3884184084920104,0.36666228392253686,0.5439554682575398,0.7446347760031138
194,0.3529423591221282,0.32101360266873413,0.2801830434636025,0.44278795869311344,0.5909452451258161
195,0.27486063723573817,0.3237872769066949,0.2860444476487051,0.5044824847682033,0.6502340275707307
196,0.36557520277461336,0.41219767244239897,0.3510124197771579,0.562682248663322,0.6352020287683315
197,0.33634497901876487,0.3013971666528379,0.29446255402415217,0.51620767587213,0.5776976229381602
198,0.21383338429398477,0.19593289141075906,0.2354788798473489,0.33093540827678575,0.4668990260293656
199,0.2750000623908078,0.2928111836150078,0.29001948805132105,0.5108844103334785,0.6177148025080148
200,0.26265750167670837,0.2477546319483702,0.25747636153312425,0.4471182877315783,0.5499656893398234
201,0.36504741526490486,0.33315795921066577,0.2443732106389816,0.497568060581561,0.6471931037895327
202,0.31241264828214016,0.39232038902996885,0.36084152557827803,0.5596311458269582,0.6861243578660119
203,0.3722153683599777,0.23104250976131394,0.31444529262749293,0.5593932781168179,0.7123538353436472
204,0.3323628384232855,0.2917731307166622,0.3512001129108584,0.4832158893344245,0.5853527975014217
205,0.37391689420600505,0.33616170134786777,0.3452478421315262,0.5544809045617175,0.6641389085122346
206,0.35129532233841826,0.25543378643120146,0.25482511426826243,0.4329607751058977,0.558052898131879
207,0.389827903036171,0.4275546662183866,0.351493760474161,0.5954366796389617,0.6563889963089486
208,0.3630652025048974,0.2864085614333679,0.3546561481416472,0.5682672344789369,0.8467273561697163
209,0.36606562957288014,0.3207080882590311,0.2832507088597083,0.47181602400311345,0.5949205598082417
210,0.3022065161175319,0.2789048541905142,0.3346797047204374,0.5392030778895534,0.6818847975058681
211,0.39776643776745535,0.38716802843916476,0.5047014192664476,0.6079314754549716,0.6923705280008543
212,0.3484322811707496,0.34333973265855233,0.3275504296827655,0.433809433860765,0.6588598245682796
213,0.27468017690323787,0.30579894174977923,0.3246258271568719,0.510630020247755,0.5979514374818552
214,0.4401447855632894,0.4170769344094312,0.37768099550827977,0.5695531189095723,0.6825457411770085
215,0.3814478885593978,0.4000197721949444,0.3513250474548777,0.5387316965854922,0.6898812803541112
216,0.29802592280160184,0.2826573824130514,0.23056593094532088,0.47034694868856247,0.7403810256084383
217,0.2910492987036842,0.37991750765559656,0.31599250910209903,0.4092217998722915,0.6606663424820035
218,0.2981300302507627,0.26677532081639765,0.25637109465532476,0.47523800189464344,0.6957839943910602
219,0.31142137959810834,0.32154925989292976,0.2762830688326213,0.4157685053372055,0.6229892086960247
220,0.3122072174706239,0.3076244591238855,0.2761366020017101,0.49119593157075314,0.6331185634429778
221,0.35789162750820075,0.34999295444299966,0.36694706515988496,0.6008153536941387,0.6402159674339416
222,0.28501712785426114,0.3664234178166835,0.3544249579878927,0.5158721622901201,0.6673924882272858
223,0.24718637557062795,0.27259261158832837,0.2770827210749626,0.6180852455243533,0.6392400886472241
224,0.33703225995041225,0.2658098474162689,0.3233410019012931,0.49616426626410143,0.6011682344794688
225,0.24186516186893736,0.2511280529108943,0.2200835254842328,0.4143578037443197,0.564047903288753
226,0.31954767918334764,0.289389456356839,0.2740013100959555,0.5450604629297765,0.5417576682292353
227,0.3151064648302817,0.24251716217378763,0.1921682433529855,0.5371487590896191,0.5944581599872186
228,0.314380095414352,0.3598128852718026,0.3444605022690886,0.49134990564661124,0.6905540623705312
229,0.27894041061954417,0.30288533776630355,0.33886671059888784,0.515422321211026,0.5523765790663194
230,0.3299926259724571,0.4322673862032566,0.4178180120646801,0.6377510264673774,0.7553934718274357
231,0.3705566848309148,0.2971106667016439,0.33651896112543556,0.5905086781232406,0.7124383910767298
232,0.33564858378725426,0.30413367427029825,0.32501416686583995,0.5644341844362123,0.7168135902597259
233,0.3277829722063881,0.33659790416857616,0.3310255064798722,0.6130403790818939,0.7476145852720422
234,0.32995979781812745,0.29820165907166873,0.31790594338881767,0.4896425955176243,0.6435657378848689
235,0.33923077465540435,0.2790203156954715,0.3162607449205281,0.5374140393809235,0.7584282938093962
236,0.33123984076674046,0.331516968739768,0.3633839583321352,0.42805263319331094,0.6436391068237319
237,0.318046778406475,0.27585463876568395,0.2396557959131703,0.4456413481379948,0.5676325728633246
238,0.30652873922102897,0.30917843337201995,0.25054985703522137,0.6121296960942445,0.6107113995666044
239,0.3342313139336009,0.26717700759202945,0.2861272523549998,0.5075675742282522,0.6451840975497861
240,0.33735056161781113,0.3346141511154912,0.29875418811134313,0.47751504753604473,0.6334187664986178
241,0.30460140893599336,0.3171352497262106,0.3090088964753969,0.41952259961537935,0.6915408288929675
242,0.35236220014830777,0.3537567395687363,0.4332204298648194,0.480462941484447,0.6304713591295575
243,0.29465900207360846,0.2755164798409565,0.34722407861716975,0.42255981288436445,0.6209300103180673
244,0.3352116548711489,0.25271732504459593,0.3233685743381166,0.5753041944563144,0.6858909365883284
245,0.3229309550168729,0.28217927403196336,0.3348255682545874,0.5165671150619645,0.7257748045158947
246,0.46210431323646506,0.4335811217805084,0.31913052708696293,0.5184277951859596,0.597129132064857
247,0.29821565874139255,0.27899639147501387,0.2969109898903161,0.48137819876604776,0.6658936208801497
248,0.29844357505735075,0.27499739398793044,0.2629258753589677,0.37197435263672207,0.6625048429296594
249,0.3249264001790974,0.32864781233564183,0.3356251400542872,0.47125758341958657,0.6743218236873315
250,0.27252645063357545,0.29954108928857454,0.2776005728875603,0.4914647844875009,0.6567099362154151
251,0.33588636780875347,0.3336341356875237,0.35699434545920494,0.5423935043917103,0.5528008793599817
252,0.3935995084370589,0.35779057807031056,0.3293519412432883,0.5667561227376389,0.6598784108638344
253,0.3179623343041953,0.3012307007405683,0.35906206171230726,0.4151123647695308,0.5059519213713587
254,0.22471295413914066,0.25816867171252367,0.25065211183719144,0.4111053484147916,0.658360203503587
255,0.3530536307970203,0.3020560086118863,0.39409594289822636,0.5084446280721573,0.6706594946101879
256,0.2925210669595661,0.271517885079136,0.33353300245156936,0.40237172192963555,0.5481669135963023
257,0.3419342437232107,0.3261942276776911,0.3622310440458019,0.5703182768483553,0.702516345662361
258,0.31480229507617824,0.3402872601060789,0.2528998268486681,0.4054171881327319,0.6383815020766845
259,0.30946798564423156,0.29163540784988884,0.24873258367538278,0.5696617247405978,0.7468271870239287
260,0.28586350175707076,0.3147114704997347,0.3215043245362341,0.5395863397851114,0.7437766102596948
261,0.2895692631620785,0.36672101360711334,0.2958782591705748,0.510352626180185,0.6690322082419566
262,0.2584097477502567,0.3661862826242633,0.24509230539630328,0.4587766773336392,0.5859609819593586
263,0.38518935975007895,0.2773910608463644,0.3939234936276786,0.46050390954276643,0.5758349384552088
264,0.2993821709850756,0.27860482033347456,0.2925978708931695,0.4166147553870001,0.5171908561166335
265,0.2675455200410848,0.2119514702256539,0.23056377588862945,0.5115637077933638,0.6874441330851591
266,0.2536905459854509,0.28071863165833916,0.31349408114369187,0.5209693452397735,0.5563780146660433
267,0.2741640444545935,0.2652255982533069,0.2590267465171934,0.47240819825487607,0.6345365223256517
268,0.3389579764035472,0.3774176360474821,0.32493747941646756,0.5497529922045316,0.6790922256179499
269,0.40121025022286194,0.3364846195659115,0.36881897450066636,0.6325189055099866,0.8007555314321406
270,0.3222155584169732,0.2406022481513385,0.30158487246735577,0.3665163902772536,0.5886481303815052
271,0.3018902438811459,0.27011237545897926,0.28006588359615214,0.4449716679270242,0.6583471331964629
272,0.3067946258458155,0.24497906430594224,0.3235397091910286,0.38398151423437643,0.4405196340723636
273,0.4725374090247117,0.34383940261819984,0.3949703588739573,0.5109040183922574,0.6760402577187384
274,0.45498434659597775,0.35490148463794247,0.28984836858233515,0.5408515917541812,0.6805417400199314
275,0.3199582970035726,0.317079982405476,0.25241583338878915,0.4344352222013291,0.7552581580734846
276,0.3287700518145591,0.28469441702582343,0.2554705868823143,0.3080859394111844,0.4828961722041482
277,0.41681466843402665,0.2962142487643872,0.3077092557074538,0.6164544697569428,0.7839324186799145
278,0.3453698751070482,0.28282888857312816,0.32339637045799086,0.3732686956787016,0.4929998940312957
279,0.26323009125779956,0.2935383851354272,0.3109208956956024,0.3857307781864405,0.7002469242990367
280,0.36737554851701054,0.3272173870332191,0.4133377581380548,0.5195608389277049,0.7394495921752127
281,0.29476327300118726,0.28125781076953366,0.23889879161614339,0.396612065472177,0.6249098810578019
282,0.21588868028938119,0.19468442292543706,0.24232117647459084,0.3822336942894947,0.5149478375277727
283,0.3579137350337198,0.28651943134659924,0.3929322939630682,0.5439908363874185,0.7534914739315157
284,0.314600747424199,0.23842568617998433,0.23152491346761495,0.4384587648888097,0.7056664727010665
285,0.2279301608187539,0.2386613771607986,0.23037101110252137,0.4611373757433402,0.6185880354525185
286,0.32976104767476017,0.3832927455991193,0.37898386888181224,0.4754780623803412,0.7549192364456891
287,0.3390143841421587,0.305214000661389,0.2968776768572672,0.534056654720329,0.5375569463704404
288,0.34889727269681775,0.342014040643811,0.3442558418029924,0.5440832832083413,0.7666108643908922
289,0.35143884207331083,0.3460847707238952,0.31163345786937324,0.44444458031576667,0.5333713633637115
290,0.2681017166267454,0.27400867963546344,0.3243254031393397,0.4644931309585133,0.6884377936720653
291,0.28895325725223725,0.3577118790259458,0.3426737784628674,0.4319304224835356,0.6126263148949225
292,0.33276554803809066,0.3874229230666851,0.3879665148836889,0.6411107227963194,0.7149638680506208
293,0.301598773418608,0.34237324673069275,0.3868629172388846,0.53305904631984,0.6403205560097754
294,0.3198313405952844,0.24940641791394175,0.29374572654769615,0.544772774965461,0.6674093852635968
295,0.32510652480919155,0.29847541443709436,0.35126562617304985,0.46978946756947676,0.6254627725370017
