,reg_param,im_num,perceptual_loss,mean_abs_corr,mean_mse_dist,pred_H,pred_A,pred_G,pred_C,pred_B,pred_M,pred_S,pred_E,pred_W
14,10000.0,2,0.7875818014144897,0.9999999916888034,1.3127922082745158e-09,0.10670076043217629,-0.25294809489954423,-0.9107969147908598,-0.44772627947113164,4.049523245328508,-1.1339776858867647,2.6009423751087,-7.088377515342541,-0.9051798605973508
15,0.0,3,0.707939863204956,0.20848452987583532,1.619309902191162,0.2536185871769734,-0.10600481293087152,-2.299147939074199,-0.878806549346424,13.419840583845842,-4.276399870234767,3.663499185181454,-8.551287522538166,0.14628244736485868
16,0.01,3,0.709809422492981,0.29096993613307554,0.7590147852897644,0.21327766308098314,0.2517246319642105,-2.4953787167950825,-0.4741957503972858,7.141061550570994,-3.6977639138161154,6.160380700045231,-6.427385019964206,0.28527290148496465
17,0.1,3,0.703744649887085,0.6388638181351953,0.13135574758052826,0.33303227179211703,-0.09884759292406513,-2.419378122888013,-0.14931521940668135,4.7035688010175125,3.526745654111291,2.169521665268361,-1.2195215003245674,1.0280250489801999
18,1.0,3,0.7126840353012085,0.9816178666296496,0.01247837021946907,0.4675675494953677,0.25661078160747697,-2.2645383671824773,-0.2211580348059627,3.061098459546263,7.113159018562789,-0.15891235047668117,-0.5972905000597948,0.9926956046746722
19,10000.0,3,0.7258152365684509,0.9999999938085994,9.688613245018018e-10,0.16911059819424648,0.10562072545426338,-1.6746275662440757,-0.16261835984227163,5.428326938150956,-0.3705091706449651,3.067948291570583,-4.2285457591021745,-0.18139066279610427
20,0.0,4,0.6845446825027466,0.17168123383343903,2.0391886234283447,0.21909742961317352,-0.030981951887392813,-2.3278047549803196,-0.2681036698235557,15.204254850309288,-6.44676837224441,1.662962705608415,-11.353568409705234,-0.5741423326266287
21,0.01,4,0.684428334236145,0.2417171174686193,1.011474847793579,0.18599911663874194,-0.18613070612036212,-2.2860119610370035,-0.03481226333943788,9.33384473958739,-1.0804818750673575,1.9668471784960526,-10.40368154733772,-0.43092842770839707
22,0.1,4,0.6843584179878235,0.6111669413200181,0.18059271574020386,0.16878944554398537,-0.26729349332400215,-1.7208148594288177,-0.21407436064822216,7.48912176587568,1.9589704683203806,0.534952265644709,-5.239000041069777,-0.4500559928493572
23,1.0,4,0.691519558429718,0.9827778027784922,0.01561608724296093,0.5860816090208695,-1.066513940501288,-3.497795564335361,-0.6905260403260529,11.288542983381276,5.418878521240457,-2.4486689503427774,-14.944853484080665,-1.9854854709687495
24,10000.0,4,0.7246705293655396,0.999999992128373,1.1461497306797241e-09,0.1914938602677098,-0.5752247271516293,-1.3501292367100632,-0.15567989372101293,8.397672361950859,-0.8806775048528884,-0.8309270684884498,-7.27106164105087,-0.855033265345993
25,0.0,5,0.7878969311714172,0.18502218798337866,1.881305456161499,0.28048243295769404,0.1017980915789499,-2.893414694165213,-0.46745650068280303,14.004819932163086,-4.353757925430675,1.4416055693280434,-10.7279357481593,-0.8423420479161429
26,0.01,5,0.7834019660949707,0.2531086482131163,0.8668249249458313,0.3133324181726261,-0.053248887897797414,-3.032690124742328,-0.16467335738230227,12.649009329639854,-2.7185939208047967,1.7985183440178214,-10.333494741273624,0.15225105033257946
27,0.1,5,0.7820101976394653,0.6518124051697852,0.15437723696231842,0.5311491312843268,-0.12509975174680094,-4.037610528496368,-0.9423013018067015,8.437747110042082,2.919589506012323,3.5676859588782204,-6.9301242881553735,0.9661535306206069
28,1.0,5,0.7907092571258545,0.9876664018442408,0.011640746146440506,0.6265753654943726,0.3289223148563583,-4.38601943529867,-0.5216483011925215,7.46285129801805,9.650929024529288,0.21671365307335955,-12.687189935644117,1.0256273822075648
29,10000.0,5,0.7964892983436584,0.9999999923572711,1.1321960036170253e-09,0.4357862590486858,-0.055603518084033646,-3.216284852046939,-0.5510536238237257,9.456177063982985,1.8049104034317378,-1.4812315596198962,-5.669419999160754,-0.2044021667851847
30,0.0,6,0.6305059194564819,0.18838120065166605,2.087005376815796,0.4514116256777545,-0.5512304453126933,-3.7520369350513576,-0.5116101826980337,18.26141053890508,-5.452270652579525,2.2186590877495913,-12.27119707246466,-0.886267203217365
31,0.01,6,0.617667555809021,0.25324855501698024,0.9988691806793213,0.5659921189744603,-0.0231356759984448,-4.167102124442234,-0.22174084303518948,13.061859388826667,-2.9687990391937507,2.9824240479924438,-7.190795768412125,0.9346758006178447
32,0.1,6,0.6236355900764465,0.6700322391602184,0.1701422482728958,0.566791196245191,-0.2907451455527596,-3.8746540567129073,-0.0768240406999412,6.615184292971774,0.4330651180309185,0.5132428931691991,-1.3164747561116348,0.6143403655670121
33,1.0,6,0.6528823375701904,0.9806682310717582,0.017398176714777946,0.6057780900954497,-0.6983511898743898,-4.109377738209005,-1.4135047199485227,10.329770024234735,-2.3520051898117877,2.157167499865799,-7.930300309663695,-1.2129416913331625
34,10000.0,6,0.684215247631073,0.999999993176917,1.0700291763754421e-09,0.4754257442079109,-0.3322646957524574,-3.0851751127124163,-0.4966467948252722,8.022801941993949,0.9238637659405026,1.9224037800684555,-4.834071005684117,0.25574013572938886
35,0.0,7,0.788815975189209,0.1996255134307343,1.889630675315857,-0.5763808197475523,-0.5612426745536615,1.8046165050087222,-0.7883427702041335,14.570223408384386,-10.464241881479717,-5.292542060390567,-13.394188583955382,-2.905358202705975
36,0.01,7,0.7840498089790344,0.2757859116079453,0.9059820175170898,-0.5650486682321659,-0.5731909041310862,1.6411935291551925,-0.551661210933,8.803278794297025,-8.026848549535458,-3.403994729434727,-9.183597670896187,-2.4793609622138826
37,0.1,7,0.7907706499099731,0.668500770099605,0.154710590839386,-0.3010692205008005,-0.6522185584477111,0.2738715964932422,-0.3979770299882276,8.705147783193924,-4.67214060203334,-5.961314225151273,-3.997851059253069,-2.147051500085659
38,1.0,7,0.8008480072021484,0.9922743603694593,0.008555646985769272,-0.40263458267854296,-1.6945448876829627,1.0400743010837763,-0.9318190708757293,8.413756355178563,-4.33740144167734,-7.555108762185798,-8.097517943272006,-4.405400856977413
39,10000.0,7,0.8139330148696899,0.9999999957115575,6.151564257983466e-10,-0.21704797790982874,-0.5445301705339582,0.025733614005374467,-0.44261133979545697,8.231667147349496,-2.5578426100990987,-4.480976243086899,-7.1984752750588505,-1.199503634468773
40,0.0,8,0.7315770983695984,0.16167260620206605,2.109236717224121,0.3225937743107161,0.263259242059504,-3.261265462020566,-0.34666383724793376,14.048388554795343,-3.167863934907896,1.7260516468226288,-8.077926820434916,0.18047176501700424
41,0.01,8,0.7299798727035522,0.25244399049002775,0.9044879078865051,0.25068819803628306,-0.07667995973833593,-2.0460227892779885,-0.23939866732290516,8.345660623128103,-2.6673512001876767,2.4444182660006835,-8.205711081972796,-0.43588112433511095
42,0.1,8,0.7286450266838074,0.6673502551782846,0.1534140706062317,0.4491007580850329,-0.08536955026921354,-2.7311245058023847,-0.19474798144901376,6.320157890221067,1.688911281669621,2.394881683426364,-3.6591422048018636,0.8393055123345846
43,1.0,8,0.7468389868736267,0.9794843151617099,0.018029218539595604,0.45547114655195853,-0.09701297864441329,-1.8930111759521078,0.2532564415897066,7.614537326667065,4.157394081959229,1.282699494223573,-5.7349381971231095,-1.3934649798515215
44,10000.0,8,0.7786917090415955,0.9999999866562725,1.6407377678717694e-09,0.2965964332078178,-0.4802846655790536,-2.1514018278937814,-0.2795596200763619,6.782257854691508,0.3067007210560381,-2.920168724365948,-6.9415245535668495,0.05682167448406037
45,0.0,9,0.7125599980354309,0.1760013047954536,2.05869197845459,-0.2754621644513021,-0.36449854472869325,0.88743153764272,-0.2979279757739908,9.505410773238593,-10.498249743717764,2.4100357000972314,-10.25510433013874,-3.131821344813192
46,0.01,9,0.7022205591201782,0.23081912153274195,1.1042885780334473,-0.1964360009116314,0.09360785005691154,0.6444770944009985,-0.1600186515387315,9.04763933527096,-3.3748519730152666,0.067291746052351,-11.836263162499687,-1.2107165642348132
47,0.1,9,0.702808141708374,0.6297163946721589,0.2108432948589325,-0.2734491318640585,-0.5639008432268566,2.361926566781377,-0.5616685740835328,0.20916434008398155,-3.277741983577907,0.4780447530484937,-3.324819846387073,-1.109894432089193
48,1.0,9,0.7126023769378662,0.9844783898043168,0.015231858938932419,-0.09846316750878621,-0.17921245302898517,0.9323193141780584,-0.10474895561889425,-2.185757556619538,4.331060200805883,-0.31879374236183255,-6.2818090496183,1.1991376266926868
49,10000.0,9,0.7377913594245911,0.9999999903600241,1.5124865804239107e-09,-0.11207380800176268,-0.46558572542335425,0.3780108658915807,-0.09094185974547275,4.183537277800614,-3.5489898522162675,0.4626615417643034,-7.373475755620542,-1.2894515446915888
50,0.0,10,0.7078294157981873,0.17314441162771688,2.4656851291656494,-0.181295306524256,-0.22154753734317115,-1.1271160007452194,0.6877288954409265,12.983946979555855,-11.086894370223911,6.522347368554701,-15.050287747209554,-0.40560093857119334
51,0.01,10,0.7013502717018127,0.2468084270685793,1.0747061967849731,-0.18666227329107477,-0.008093791879003907,-1.1737530492230612,0.6793127990236748,8.367414225863913,-6.98867052484732,0.6390886738126569,-11.832580879230179,-0.15713763767212396
52,0.1,10,0.7031359076499939,0.6037913580219207,0.19705596566200256,-0.31253979978009283,-0.33778981104909517,1.4891203736419947,0.5211478888389988,2.828171866848121,-0.9276798414460034,4.889841642629726,-4.92558528735309,-2.330752465048321
53,1.0,10,0.7038609981536865,0.9713522378711675,0.0257665254175663,-0.2798473087476362,0.3672736748856263,0.5460691593056599,0.5833522271564199,-0.9561645606622338,-3.0360515388545517,6.514169942817858,-0.20396016655181137,-1.7393432969038956
54,10000.0,10,0.7756043672561646,0.9999999869245497,1.930986037734783e-09,-0.2626914012664471,-0.30862219613970704,0.7445909591367755,0.5200020427828466,3.959457588111753,-3.3447238308964535,-0.5724676470074963,-5.03872458871425,-0.8353798044675883
55,0.0,11,0.7666285037994385,0.17195715136669978,2.244716167449951,-0.18140716539599464,-0.43061273318735555,0.02028115386531762,-0.9530316104162738,11.344637155238248,-8.49574010040716,-1.7350962043842084,-11.214666648796873,-2.6495082429246617
56,0.01,11,0.7638207674026489,0.2125088716358765,1.140633463859558,0.0805239705154873,-0.22906995469932254,-0.7598780629082021,-0.5222847256780244,8.859301946297377,-4.001272224330867,1.8882939970322723,-10.901066810009224,-1.9143686266259965
57,0.1,11,0.7646799087524414,0.6648771106740657,0.18236355483531952,-0.03585174624911001,-0.2259390656403932,-0.19729074836797225,-0.06167795058727965,3.0377265276350873,-0.7800818785468254,2.2377775204484167,-7.560780016963667,-1.7532698320832445
58,1.0,11,0.7655503749847412,0.9764923884151465,0.02030429057776928,-0.08943963770492878,0.3530333851982888,-0.369906928046548,-0.7656002902294263,1.571917085157451,-5.670108583844836,0.5950811245299488,-9.78720111562879,-2.616692624157852
59,10000.0,11,0.7901744842529297,0.9999999840008102,2.3300232854239766e-09,-0.10294146219439157,-0.6926490625270005,0.0636526114049705,-0.4509547572220076,5.14920143409549,-0.8651644815733986,0.0019087265239920992,-7.822806502927655,-1.411456546105719
60,0.0,12,0.704694390296936,0.20350266611300116,1.6794109344482422,0.2976825665955555,-0.4440360688305928,-2.9878402707324656,0.2974115002147678,15.47228874638054,-5.955009433534164,1.9381518949123473,-13.924658927685146,-0.05365361830196606
61,0.01,12,0.7070465683937073,0.28857831710480025,0.8056837916374207,0.3322977106591628,-0.049166734404901574,-3.0394856577534366,0.11940356341506009,12.70002644521506,-1.4112358822673037,0.06666075015558337,-8.401016501232665,0.970175727718345
62,0.1,12,0.701645016670227,0.6724730388512414,0.13760778307914734,0.47834200716475705,-0.35748554628585266,-3.265091972601866,-0.0440487016457875,10.567817901814466,1.989870345458062,0.003813564543309278,-6.204831637821066,0.3844716672763318
63,1.0,12,0.7124210000038147,0.9830941206315874,0.012947228737175465,0.6362022763006612,-0.04613954639562421,-4.020121176652807,-0.1832425493081143,15.214853463654318,9.804790169214574,0.40097195923258155,-7.744144717007985,1.7985958668126452
64,10000.0,12,0.7127441763877869,0.9999999896909151,1.53290324877986e-09,0.4701875380929626,-0.3053744961174408,-2.9791717957735453,-0.04454519085952979,10.33280693043118,2.570559160395762,-0.7082746493019083,-5.894186859496017,-0.07981477690419463
65,0.0,13,0.7772998809814453,0.1770091696400554,2.1181962490081787,0.36907115680676017,-0.3523236482621933,-3.4985657199774303,0.008542173749022941,14.39081851060032,-4.316179880790018,4.133233864969988,-13.848125804242882,-0.566512676085284
66,0.01,13,0.7761972546577454,0.3026905080931287,0.8706058263778687,0.5233426570412799,-0.10845455622779293,-3.96970061546318,0.30631074768654265,12.852591302812527,-2.060433765790095,2.8168842246307984,-11.892663712846515,1.2287632916127351
67,0.1,13,0.7768051624298096,0.6858055799879087,0.152489572763443,0.6123064970304422,0.037694396041084884,-3.2810715137902178,-0.07642088086352927,7.868474500806808,-0.35741684861841316,2.58966320485076,-4.458978009250873,-0.4940002799296342
68,1.0,13,0.787525475025177,0.9806542867937482,0.01697026938199997,0.7709593553169084,-0.2616677631647983,-3.359402032966008,-0.3006265413839384,5.074884709541063,1.715796408308941,-0.47479683647992066,-9.132713221649034,-0.7956306520561477
69,10000.0,13,0.8010505437850952,0.9999999898503793,1.5166317091086512e-09,0.4052927680582199,-0.4338508069802866,-2.9457265703636004,-0.42096705485408,11.286359324242406,3.050693479853287,-2.5767031882469382,-7.752790308255605,0.04060895050536352
70,0.0,14,0.6799035668373108,0.1850300854968334,2.0757622718811035,0.15564078205932438,-0.09325707102124904,-2.9513309332649005,-0.42668638946518656,14.074501315501788,-0.8104335495078259,7.8814241035499615,-14.592588465683141,0.418212512669866
71,0.01,14,0.6666797399520874,0.24884805249724956,0.9699698686599731,0.33324115844056773,-0.32497063194293746,-2.7633877233365753,-0.5708541201264021,13.255370051776016,-1.0434362089314675,9.755953515316342,-8.443205604971011,0.32336978814713485
72,0.1,14,0.6808547973632812,0.6156104489645747,0.19373756647109985,0.1754953818654271,0.0938127038841677,-2.3577721591695266,-0.1775824963961321,8.412160645009413,3.703133595467888,4.688664587370993,-3.858596915805399,1.9539876844294461
73,1.0,14,0.6961464881896973,0.9783148242483561,0.017729688435792923,0.5744421644771667,0.11968109012533652,-4.9171660615083645,-0.19778207589596725,10.260001758681623,6.82894003477584,6.23629270491333,-5.27235176918106,2.506413563060938
74,10000.0,14,0.7233524918556213,0.9999999914232288,1.1527361287733129e-09,0.19638304516775604,-0.3419813875536791,-2.112625669785907,-0.3579266038441606,4.70004312722245,1.003028793470226,3.210955378586303,-8.210136064077936,-0.3344615100978003
75,0.0,15,0.6959935426712036,0.16392097866578406,1.9226934909820557,0.2549827931273688,0.5427937911512694,-2.0684158848422625,-0.6282151183791002,10.565606964746117,-4.023219207406796,4.278451787170576,-10.422943212862721,-1.3503570935983107
76,0.01,15,0.6928985118865967,0.2624872394022165,0.8915489912033081,0.33490488225662396,0.561536703325046,-2.160166454387359,-0.8191386941909808,9.24660682074308,-3.146317249345471,3.0510156182038717,-7.120776229069946,-1.459008104171803
77,0.1,15,0.6886929869651794,0.6613044134579704,0.16867408156394958,0.286489080992616,0.10228160896263996,-1.1138094055887409,-0.20889576542850585,1.9661596795169993,1.1744515978191377,-0.36004400979195084,-3.734036673507762,0.017553868103090522
78,1.0,15,0.7027836441993713,0.9777141463733194,0.017751256003975868,0.3393010664207436,0.39211835120260974,-1.233748806217409,0.1617938627583292,6.255851533680007,3.0573469233532786,2.2919484160754617,-5.219492281193618,-2.6442169101165627
79,10000.0,15,0.7264550924301147,0.9999999905365757,1.3423873124196462e-09,0.30027814213972315,-0.14657224313115666,-2.090092621000165,-0.08742852242817906,8.098246187133197,0.6570273239786419,-0.36303293151473515,-6.567157291825109,-0.1042377544153673
80,0.0,16,0.7157743573188782,0.18278994650407615,2.4117560386657715,-0.1624109082186917,-0.4171206108874442,-0.4388958913705713,-0.6760782267256883,16.399368565040245,-9.553685641202787,1.5125333027602479,-14.081971008805395,-1.5953008504303003
81,0.01,16,0.7149001359939575,0.24437117987423168,1.1481616497039795,-0.09853387338191795,-0.20375266394580907,-0.44794510518351516,-0.07872378210477232,4.930038629732197,-3.5107285598331472,7.586851777879835,-9.951956310806853,-0.06588290275902763
82,0.1,16,0.7137061357498169,0.6543420209317723,0.17880341410636902,-0.09354719676880514,-0.36250422707651014,-0.21807413161977163,0.00962791644285077,5.074208521285275,-2.094130074626473,3.288325818119488,-7.194826229352586,0.45404572227835754
83,1.0,16,0.7255996465682983,0.9782321528922389,0.025091275572776794,-0.35899029300699037,-0.9535271490312809,1.85474472372165,-1.0942312149440996,6.725846128266072,-0.011507391493346009,-1.703247893695379,-9.052543573704103,-1.505650626295355
84,10000.0,16,0.7748585939407349,0.9999999834341954,2.353751860084685e-09,-0.10843015780147348,-0.4384104379193172,-0.3383706810569217,-0.5976533100551031,4.982339746363303,-2.0070429369073306,-1.3184604576704981,-6.27859443652798,-0.6761958945029596
85,0.0,17,0.6993927359580994,0.19038312972651772,2.0067555904388428,0.22311723631430755,-0.5573214123012876,-2.653393559961056,-0.8821707436058657,17.219873105908892,-3.3459890526923646,-3.6851216032844443,-13.424106549940268,-2.2170528690131945
86,0.01,17,0.7011587619781494,0.28441507103144376,0.8462684750556946,0.3274237939851218,0.29466818195387684,-2.8902887094663448,-0.38647009387481257,14.879890072059606,-0.39964250913743926,0.13056608364579314,-7.918372883560178,-1.408724361521362
87,0.1,17,0.6990057229995728,0.6945188909089243,0.13937324285507202,0.5020100683828312,0.11219179606622318,-3.125862237943369,-0.698272171603412,7.515761809694787,3.8462454311596654,-5.559390472670655,-1.8768707837241485,-1.0999758849014745
88,1.0,17,0.6952325105667114,0.9882030558581841,0.011770231649279594,0.5321443600208189,0.5154913880249099,-3.666001054327483,-0.7728185066055787,11.240290456010126,8.39848581175838,-1.64183645100891,-1.4530686564511324,-1.0365860104963671
89,10000.0,17,0.6634106636047363,0.9999999871246061,2.3845712071590697e-09,0.44320699589528656,0.07994258823902838,-3.179908478357427,-0.5515796897026735,11.078873557653218,3.905551474095383,-0.9051326183496318,-3.355412439299454,-0.5710734205086642
90,0.0,18,0.7560182213783264,0.18886257045010468,1.9655524492263794,0.11249912153011869,-0.12683657632614997,-2.09157049345222,-0.591821823330211,13.711418192808237,-4.818554522985496,-1.9433476611905938,-12.459014340839667,-1.533715382219052
91,0.01,18,0.7599848508834839,0.25216956959182124,1.0256985425949097,0.43190226631780443,0.13103444205456474,-3.1245517499274817,-0.8198858144403679,11.36649306382691,-1.9704529215750268,-0.04546991940048506,-10.170888322039973,-0.32275544116203947
92,0.1,18,0.7546327710151672,0.6437709548473528,0.1733708679676056,0.4399386329090154,-0.23269146919128214,-2.4365249644277234,-0.487796308615014,6.999099349389992,4.00062955266733,0.6151817067693808,-6.837115156825387,-1.3630301832886473
93,1.0,18,0.7707615494728088,0.9815845225982439,0.014866713434457779,0.33099892839601736,-0.08686841064426416,-2.092745320857958,-0.4046375741178079,5.8161003537663145,0.625332974726433,-3.5679201875653206,-2.3963037797193003,-2.290749431275223
94,10000.0,18,0.8017904758453369,0.9999999871586589,1.7811324637406756e-09,0.17358046922258968,-0.35965287592948597,-1.4125521935769658,-0.38549987224306625,6.6526738739645985,-1.4943465625785657,0.0030239266632536843,-5.848901190670222,-0.8379755378864633
95,0.0,19,0.7706729769706726,0.1513888399665147,2.3934237957000732,0.10102326458540213,-0.2604928589565498,-1.1836068667662756,-0.28226572253030147,13.357808447538373,-4.879008412894008,-3.623876179443604,-12.738480285699008,-1.8949700754381356
96,0.01,19,0.7672954797744751,0.2209487352769756,1.0742881298065186,-0.10239137525084484,-0.0037174884299567357,-0.6686705677991712,-0.23912309922582756,7.487652961694046,-4.559384500213308,-2.733517830211788,-8.206908956915631,-1.6877131479650267
97,0.1,19,0.7625904083251953,0.6376021350779253,0.17669792473316193,0.12941117720734757,-0.13727514879182082,-0.40097536859096516,-0.4050605675985748,1.9209359415846148,1.381496795636176,-5.0861746107394605,-6.714224464153651,-1.7140358356951277
98,1.0,19,0.7775936126708984,0.9784914410254646,0.019816813990473747,0.17232011911715636,0.7658514661342072,-0.6062456966016903,-0.6302195710611112,-0.4969908496892472,7.545257687113109,1.8131917984537294,-5.234961733984039,1.116071360452139
99,10000.0,19,0.8032134771347046,0.9999999896228342,1.4415906246512122e-09,0.11454510914731832,-0.36421249039191156,-0.8615978878703909,-0.5049444213457691,7.96336333727775,-1.2246140455902679,-2.6343748748178895,-4.116707192458316,-0.9771980968082231
100,0.0,20,0.7405401468276978,0.1801402433137657,1.91782546043396,0.22532503345217708,0.016677653164867377,-3.0747686906331864,-0.7440515596929669,12.566560475296813,-2.8176526489973184,4.286349649289564,-13.293312302486234,0.46154249355406507
101,0.01,20,0.7383346557617188,0.2608671148830415,0.8686962723731995,0.28115751597816874,0.250753690075709,-3.0191999348018093,-0.3938907733166516,10.842355653583477,-1.2633294903112606,3.9372455586341637,-11.291624753716066,-0.4355127581716396
102,0.1,20,0.7399644255638123,0.6623287574122132,0.14869825541973114,0.3670942469167512,-0.09268431798902783,-1.8032816098318083,-0.6543549259331678,5.94574713468101,0.5622931235392233,1.061370211724495,-5.581826629107741,-0.8929081087078546
103,1.0,20,0.7460904717445374,0.9800017775498311,0.014598516747355461,0.36690311466454545,-0.07398054308391543,-1.9241474853876581,-0.24774630964630023,3.1892560303404625,1.5433608645941175,-1.518170383930823,-8.974324224406313,-2.1796078854310696
104,10000.0,20,0.7654566764831543,0.999999990908844,1.4405225901015228e-09,0.3191797640448674,-0.1860757664969088,-2.397938752603737,-0.6936525569290279,8.486668629681384,1.619746641488058,-1.4650813981626742,-5.2214804648639594,-0.5707883248165796
105,0.0,21,0.7152138352394104,0.1778976816716939,2.05279541015625,0.19291973846162505,-0.19171215637578187,-2.0255406458485545,-0.665773035240498,15.168619086621332,-5.280816055106628,-1.0025112975737727,-14.374094896942145,0.25174211132465263
106,0.01,21,0.710159957408905,0.30178770757589646,0.9285318851470947,0.15728694367711346,-0.24860758340247677,-1.5674235577495486,-0.677784125191687,14.400537388762237,-1.611772813406469,-0.6578222064417847,-11.256501628043289,0.3641935075042498
107,0.1,21,0.7146996259689331,0.6701185524456759,0.15302133560180664,0.23934052961267047,-0.16157939962911308,-1.8525416894639233,-0.4009770759740373,6.857299637849049,0.16540146433676683,-0.9457992666676416,-7.607108391950739,0.9409832137829743
108,1.0,21,0.725193977355957,0.9839394080861963,0.01525422278791666,0.3893246704511862,0.038641317125058174,-2.7630686762678414,-0.21403331957239646,8.90543088478524,2.6099793036929966,-5.808700284133017,-10.263216789776065,0.5555714812897031
109,10000.0,21,0.738481879234314,0.9999999864093974,2.1618244971932654e-09,0.20247688885746815,-0.29396224071131954,-1.5157464555490168,-0.39212395613952544,9.030227625638133,-0.730951273096975,-3.1471009522043474,-8.377167354132972,-0.9790365272395425
110,0.0,22,0.8234200477600098,0.15093339666159247,2.1635825634002686,0.1669516566533917,0.02752418048531504,-2.222503147428093,-0.21399462052225157,10.672525340313106,-5.888023344691785,0.49236627969639635,-9.827985324535682,-1.2100048871416822
111,0.01,22,0.8126448392868042,0.2255505590032841,0.9784963130950928,0.16243831646360704,0.23207505072973705,-2.754774573751321,-0.08143872830788035,10.69375669774386,-2.6709293062963426,0.30864718582278305,-6.277764751843372,-0.044467360915870766
112,0.1,22,0.829015851020813,0.6284413006631087,0.1859087496995926,0.19669329606589056,-0.0531124446701275,-1.7133252238274843,-0.3573568487763958,6.781558623559153,0.37382883405261413,-1.276806101747866,-1.5276346424316143,-0.08572423572971725
113,1.0,22,0.8266551494598389,0.9762308363463221,0.018163584172725677,0.260179783706459,-0.2122491672622298,-0.8120028262708056,-0.69263574016335,6.311994047532455,0.6065474589107941,-6.444615021409714,-2.897427021319519,-2.997296679912237
114,10000.0,22,0.856299877166748,0.9999999915144869,1.071769450966542e-09,0.15855940292046675,-0.4469332468894267,-1.6479377282666765,-0.42769176521475855,6.621959503306165,-1.305806355009599,-3.4671656613438575,-3.8886680253156394,-0.2941831367866383
115,0.0,23,0.7616777420043945,0.1563874823224484,2.419121742248535,0.005283519242728307,-0.07002300421512168,-1.2644671150082019,-0.41503874261886686,17.73491762813198,-9.758495850370496,1.2629303968283874,-9.213439588441279,-1.2665498782639433
